TransactionID,CapturedDate,SettlementDate,Amount,TransactionStatusTypeID,CreditCardAccountID,CardNumberMasked,NameOnCard,City,State,ZipCode,MerchantName,IssuingBankName,FirstName,LastName,Email,is_fraud,fraud_type,fraud_score,fraud_flags
4998607,2025-10-18 14:13:35,2025-10-21 14:13:35,300.96,5,10606,XXXXXXXXXXXX6751,Charles Martin,Houston,TX,60938,Kroger,CHASE BANK,Charles,Martin,charles.martin@example.com,False,LEGITIMATE,0,
4998608,2025-10-18 14:33:35,2025-10-19 14:33:35,524.63,5,14531,XXXXXXXXXXXX4358,Richard Miller,Denver,CO,58725,Netflix,AMERICAN EXPRESS,Richard,Miller,richard.miller@example.com,False,LEGITIMATE,0,
4998609,2025-10-18 15:05:35,2025-10-19 15:05:35,408.96,5,15021,XXXXXXXXXXXX0239,Joseph Davis,Jacksonville,FL,42002,Netflix,CHASE BANK,Joseph,Davis,joseph.davis@example.com,False,LEGITIMATE,0,
4998611,2025-10-18 16:01:35,2025-10-19 16:01:35,795.74,5,9693,XXXXXXXXXXXX9234,William Williams,Seattle,WA,10053,Target,CAPITAL ONE,William,Williams,william.williams@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4998612,2025-10-18 16:48:35,2025-10-21 16:48:35,407.01,5,13161,XXXXXXXXXXXX2917,Jennifer Miller,Dallas,TX,65891,Exxon,CAPITAL ONE,Jennifer,Miller,jennifer.miller@example.com,False,LEGITIMATE,0,
4998613,2025-10-18 17:40:35,2025-10-21 17:40:35,242.55,5,12691,XXXXXXXXXXXX3159,William Rodriguez,Chicago,IL,66043,Costco,US BANK,William,Rodriguez,william.rodriguez@example.com,False,LEGITIMATE,0,
4998614,2025-10-18 18:00:35,2025-10-20 18:00:35,183.37,5,7906,XXXXXXXXXXXX0023,Mary Brown,Dallas,TX,38633,Kroger,FIFTH THIRD BANK,Mary,Brown,mary.brown@example.com,False,LEGITIMATE,0,
4998615,2025-10-18 18:06:35,2025-10-20 18:06:35,156.15,5,6870,XXXXXXXXXXXX1062,Christopher Martin,Nashville,TN,45449,Exxon,CITIBANK,Christopher,Martin,christopher.martin@example.com,False,LEGITIMATE,0,
4998616,2025-10-18 18:10:35,2025-10-20 18:10:35,149.59,5,15866,XXXXXXXXXXXX7362,Richard Davis,San Jose,CA,10668,Costco,CAPITAL ONE,Richard,Davis,richard.davis@example.com,False,LEGITIMATE,0,
4998617,2025-10-18 18:33:35,2025-10-19 18:33:35,397.7,5,10736,XXXXXXXXXXXX2284,Karen Thomas,Kansas City,MO,80253,Home Depot,US BANK,Karen,Thomas,karen.thomas@example.com,False,LEGITIMATE,0,
4998618,2025-10-18 18:53:35,2025-10-21 18:53:35,190.68,5,7619,XXXXXXXXXXXX0349,Elizabeth Hernandez,San Francisco,CA,56272,Home Depot,DISCOVER BANK,Elizabeth,Hernandez,elizabeth.hernandez@example.com,False,LEGITIMATE,0,
4998619,2025-10-18 19:12:35,2025-10-20 19:12:35,99.18,5,15239,XXXXXXXXXXXX1297,William Johnson,Austin,TX,58383,Walgreens,SYNCHRONY BANK,William,Johnson,william.johnson@example.com,False,LEGITIMATE,0,
4998620,2025-10-18 19:35:35,2025-10-19 19:35:35,66.6,5,7031,XXXXXXXXXXXX0684,William Williams,San Francisco,CA,17165,Amazon,US BANK,William,Williams,william.williams@example.com,False,LEGITIMATE,0,
4998621,2025-10-18 20:13:35,2025-10-20 20:13:35,76.41,5,14338,XXXXXXXXXXXX3483,Susan Williams,Phoenix,AZ,29222,Walmart,BANK OF AMERICA,Susan,Williams,susan.williams@example.com,False,LEGITIMATE,0,
4998622,2025-10-18 20:33:35,2025-10-20 20:33:35,1387.97,5,14123,XXXXXXXXXXXX9109,Christopher Smith,Memphis,TN,83902,Netflix,CAPITAL ONE,Christopher,Smith,christopher.smith@example.com,False,LEGITIMATE,0,
4998623,2025-10-18 21:04:35,2025-10-20 21:04:35,52.4,5,10374,XXXXXXXXXXXX7326,Mary Martin,Detroit,MI,23688,Microsoft,TRUIST BANK,Mary,Martin,mary.martin@example.com,False,LEGITIMATE,0,
4998624,2025-10-18 21:27:35,2025-10-20 21:27:35,261.5,5,15121,XXXXXXXXXXXX8445,Linda Thomas,San Jose,CA,16934,Target,CITIBANK,Linda,Thomas,linda.thomas@example.com,False,LEGITIMATE,0,
4998625,2025-10-18 22:21:35,2025-10-20 22:21:35,466.36,5,11593,XXXXXXXXXXXX4370,Joseph Lee,Charlotte,NC,98656,Apple,TD BANK,Joseph,Lee,joseph.lee@example.com,False,LEGITIMATE,0,
