TransactionID,CapturedDate,SettlementDate,Amount,TransactionStatusTypeID,CreditCardAccountID,CardNumberMasked,NameOnCard,City,State,ZipCode,MerchantName,IssuingBankName,FirstName,LastName,Email,is_fraud,fraud_type,fraud_score,fraud_flags
4487111,2025-10-18 13:25:36,2025-10-19 13:25:36,65.02,5,15445,XXXXXXXXXXXX8293,John Rodriguez,Kansas City,MO,42652,Best Buy,WELLS FARGO,John,Rodriguez,john.rodriguez@example.com,False,LEGITIMATE,0,
4487112,2025-10-18 13:49:36,2025-10-20 13:49:36,368.71,5,11520,XXXXXXXXXXXX6033,Charles Perez,Atlanta,GA,40572,Costco,TRUIST BANK,Charles,Perez,charles.perez@example.com,False,LEGITIMATE,0,
4487113,2025-10-18 13:58:36,2025-10-21 13:58:36,367.07,5,7923,XXXXXXXXXXXX9438,Mary Miller,Louisville,KY,21335,Netflix,FIFTH THIRD BANK,Mary,Miller,mary.miller@example.com,False,LEGITIMATE,0,
4487114,2025-10-18 14:12:36,2025-10-20 14:12:36,497.08,5,13920,XXXXXXXXXXXX7919,Jennifer Williams,Indianapolis,IN,16319,Netflix,US BANK,Jennifer,Williams,jennifer.williams@example.com,False,LEGITIMATE,0,
4487115,2025-10-18 14:33:36,2025-10-20 14:33:36,140.55,5,12701,XXXXXXXXXXXX1583,Mary Brown,Atlanta,GA,16151,Best Buy,CHASE BANK,Mary,Brown,mary.brown@example.com,False,LEGITIMATE,0,
4487116,2025-10-18 15:29:36,2025-10-19 15:29:36,470.7,5,13036,XXXXXXXXXXXX0150,Michael Johnson,Las Vegas,NV,15395,Apple,CAPITAL ONE,Michael,Johnson,michael.johnson@example.com,False,LEGITIMATE,0,
4487117,2025-10-18 16:23:36,2025-10-21 16:23:36,191.47,5,14651,XXXXXXXXXXXX8152,Elizabeth Martinez,Mesa,AZ,54375,Home Depot,CAPITAL ONE,Elizabeth,Martinez,elizabeth.martinez@example.com,False,LEGITIMATE,0,
4487118,2025-10-18 17:04:36,2025-10-19 17:04:36,307.99,5,11814,XXXXXXXXXXXX3085,Mary Martin,Fresno,CA,64481,Target,BANK OF AMERICA,Mary,Martin,mary.martin@example.com,False,LEGITIMATE,0,
4487119,2025-10-18 17:29:36,2025-10-20 17:29:36,267.2,5,11528,XXXXXXXXXXXX2897,Karen Anderson,Chicago,IL,30471,Target,BANK OF AMERICA,Karen,Anderson,karen.anderson@example.com,False,LEGITIMATE,0,
4487120,2025-10-18 18:13:36,2025-10-20 18:13:36,45.26,5,9547,XXXXXXXXXXXX3785,Karen Thompson,Houston,TX,44895,Amazon,AMERICAN EXPRESS,Karen,Thompson,karen.thompson@example.com,False,LEGITIMATE,0,
4487121,2025-10-18 18:51:36,2025-10-19 18:51:36,411.15,5,12522,XXXXXXXXXXXX5646,Mary Jackson,Milwaukee,WI,81363,Microsoft,BANK OF AMERICA,Mary,Jackson,mary.jackson@example.com,False,LEGITIMATE,0,
4487122,2025-10-18 19:36:36,2025-10-19 19:36:36,88.47,5,10047,XXXXXXXXXXXX2585,Thomas Jones,Portland,OR,55160,CVS Pharmacy,US BANK,Thomas,Jones,thomas.jones@example.com,False,LEGITIMATE,0,
4487123,2025-10-18 20:06:36,2025-10-19 20:06:36,497.23,5,10564,XXXXXXXXXXXX8498,Sarah Thompson,Philadelphia,PA,35322,Walmart,US BANK,Sarah,Thompson,sarah.thompson@example.com,False,LEGITIMATE,0,
4487124,2025-10-18 20:41:36,2025-10-20 20:41:36,180.31,5,14799,XXXXXXXXXXXX5693,Patricia Jackson,Memphis,TN,98065,CVS Pharmacy,CAPITAL ONE,Patricia,Jackson,patricia.jackson@example.com,False,LEGITIMATE,0,
4487125,2025-10-18 21:36:36,2025-10-21 21:36:36,216.66,5,7862,XXXXXXXXXXXX6014,Linda Gonzalez,Milwaukee,WI,24282,Costco,PNC BANK,Linda,Gonzalez,linda.gonzalez@example.com,False,LEGITIMATE,0,
4487126,2025-10-18 22:17:36,2025-10-21 22:17:36,392.32,5,14339,XXXXXXXXXXXX8881,Karen Martin,Seattle,WA,73910,CVS Pharmacy,SYNCHRONY BANK,Karen,Martin,karen.martin@example.com,False,LEGITIMATE,0,
4487127,2025-10-18 22:49:36,2025-10-19 22:49:36,323.35,5,8038,XXXXXXXXXXXX7497,Michael Miller,Atlanta,GA,78395,Costco,SYNCHRONY BANK,Michael,Miller,michael.miller@example.com,False,LEGITIMATE,0,
4487128,2025-10-18 22:56:36,2025-10-19 22:56:36,51.92,5,7553,XXXXXXXXXXXX8154,William Thompson,Columbus,OH,98358,Walmart,REGIONS BANK,William,Thompson,william.thompson@example.com,False,LEGITIMATE,0,
4487129,2025-10-18 23:06:36,2025-10-20 23:06:36,431.8,5,6621,XXXXXXXXXXXX5561,Elizabeth Thompson,Austin,TX,92549,Starbucks,WELLS FARGO,Elizabeth,Thompson,elizabeth.thompson@example.com,False,LEGITIMATE,0,
4487130,2025-10-18 23:32:36,2025-10-19 23:32:36,11.81,5,9947,XXXXXXXXXXXX1192,Thomas Taylor,Seattle,WA,52480,Amazon,CHASE BANK,Thomas,Taylor,thomas.taylor@example.com,False,LEGITIMATE,0,
4487131,2025-10-19 00:25:36,2025-10-21 00:25:36,331.04,5,12310,XXXXXXXXXXXX2465,James Thomas,Kansas City,MO,39836,Netflix,CITIBANK,James,Thomas,james.thomas@example.com,False,LEGITIMATE,0,
