TransactionID,CapturedDate,SettlementDate,Amount,TransactionStatusTypeID,CreditCardAccountID,CardNumberMasked,NameOnCard,City,State,ZipCode,MerchantName,IssuingBankName,FirstName,LastName,Email,is_fraud,fraud_type,fraud_score,fraud_flags
4655810,2025-10-18 13:26:33,2025-10-20 13:26:33,398.64,5,9120,XXXXXXXXXXXX5331,Joseph Jones,Tucson,AZ,93688,Walmart,WELLS FARGO,Joseph,Jones,joseph.jones@example.com,False,LEGITIMATE,0,
4655811,2025-10-18 14:16:33,2025-10-19 14:16:33,920.49,5,14283,XXXXXXXXXXXX2100,Linda Davis,New York,NY,13166,CVS Pharmacy,CAPITAL ONE,Linda,Davis,linda.davis@example.com,False,LEGITIMATE,0,
4655812,2025-10-18 14:36:33,2025-10-20 14:36:33,203.98,5,9376,XXXXXXXXXXXX4199,Sarah Lee,Mesa,AZ,92056,Netflix,SYNCHRONY BANK,Sarah,Lee,sarah.lee@example.com,False,LEGITIMATE,0,
4655813,2025-10-18 14:48:33,2025-10-20 14:48:33,467.89,5,13814,XXXXXXXXXXXX3490,Richard Brown,Phoenix,AZ,83347,Starbucks,US BANK,Richard,Brown,richard.brown@example.com,False,LEGITIMATE,0,
4655814,2025-10-18 15:01:33,2025-10-21 15:01:33,16.62,5,12129,XXXXXXXXXXXX2216,Linda Johnson,Columbus,OH,27202,Best Buy,CITIBANK,Linda,Johnson,linda.johnson@example.com,False,LEGITIMATE,0,
4655815,2025-10-18 15:33:33,2025-10-20 15:33:33,334.18,5,16098,XXXXXXXXXXXX1106,Richard Perez,Tucson,AZ,36701,Costco,SYNCHRONY BANK,Richard,Perez,richard.perez@example.com,False,LEGITIMATE,0,
4655816,2025-10-18 16:21:33,2025-10-19 16:21:33,368.69,5,12587,XXXXXXXXXXXX4046,Susan Smith,Seattle,WA,72613,Walgreens,FIFTH THIRD BANK,Susan,Smith,susan.smith@example.com,False,LEGITIMATE,0,
4655817,2025-10-18 17:16:33,2025-10-21 17:16:33,489.21,5,12487,XXXXXXXXXXXX8367,Jessica Lee,Fresno,CA,76150,Exxon,WELLS FARGO,Jessica,Lee,jessica.lee@example.com,False,LEGITIMATE,0,
4655818,2025-10-18 18:04:33,2025-10-21 18:04:33,122.71,5,8462,XXXXXXXXXXXX4034,David Jackson,Charlotte,NC,70019,McDonald's,SYNCHRONY BANK,David,Jackson,david.jackson@example.com,False,LEGITIMATE,0,
4655819,2025-10-18 18:06:33,2025-10-20 18:06:33,495.74,5,11230,XXXXXXXXXXXX0216,Jessica Williams,San Diego,CA,49332,CVS Pharmacy,FIFTH THIRD BANK,Jessica,Williams,jessica.williams@example.com,False,LEGITIMATE,0,
4655820,2025-10-18 18:36:33,2025-10-19 18:36:33,156.6,5,10475,XXXXXXXXXXXX2741,Elizabeth Johnson,Dallas,TX,96660,Apple,DISCOVER BANK,Elizabeth,Johnson,elizabeth.johnson@example.com,False,LEGITIMATE,0,
4655821,2025-10-18 18:48:33,2025-10-19 18:48:33,312.52,5,14264,XXXXXXXXXXXX7339,Nancy Brown,Boston,MA,62954,Whole Foods,REGIONS BANK,Nancy,Brown,nancy.brown@example.com,False,LEGITIMATE,0,
4655822,2025-10-18 19:18:33,2025-10-21 19:18:33,167.78,5,16543,XXXXXXXXXXXX5618,James Miller,Chicago,IL,73400,Netflix,BANK OF AMERICA,James,Miller,james.miller@example.com,False,LEGITIMATE,0,
4655823,2025-10-18 19:37:33,2025-10-19 19:37:33,364.2,5,12313,XXXXXXXXXXXX6897,Jennifer Wilson,Milwaukee,WI,88865,Walgreens,TD BANK,Jennifer,Wilson,jennifer.wilson@example.com,False,LEGITIMATE,0,
4655824,2025-10-18 19:44:33,2025-10-21 19:44:33,337.62,5,11317,XXXXXXXXXXXX3634,Barbara Perez,Milwaukee,WI,24271,Target,CAPITAL ONE,Barbara,Perez,barbara.perez@example.com,False,LEGITIMATE,0,
4655825,2025-10-18 20:11:33,2025-10-21 20:11:33,94.81,5,14733,XXXXXXXXXXXX2987,Mary Taylor,Dallas,TX,30380,Target,DISCOVER BANK,Mary,Taylor,mary.taylor@example.com,False,LEGITIMATE,0,
4655826,2025-10-18 20:13:33,2025-10-21 20:13:33,182.88,5,10919,XXXXXXXXXXXX0851,Mary Brown,San Diego,CA,62117,Netflix,TD BANK,Mary,Brown,mary.brown@example.com,False,LEGITIMATE,0,
4655827,2025-10-18 20:35:33,2025-10-19 20:35:33,144.92,5,7274,XXXXXXXXXXXX8061,Elizabeth Williams,Charlotte,NC,59580,Microsoft,BANK OF AMERICA,Elizabeth,Williams,elizabeth.williams@example.com,False,LEGITIMATE,0,
4655828,2025-10-18 20:56:33,2025-10-19 20:56:33,368.99,5,9234,XXXXXXXXXXXX6734,Patricia Johnson,Columbus,OH,81956,McDonald's,TRUIST BANK,Patricia,Johnson,patricia.johnson@example.com,False,LEGITIMATE,0,
4655829,2025-10-18 21:18:33,2025-10-19 21:18:33,178.56,5,15543,XXXXXXXXXXXX0121,Thomas Jackson,New York,NY,89563,Target,DISCOVER BANK,Thomas,Jackson,thomas.jackson@example.com,False,LEGITIMATE,0,
4655830,2025-10-18 22:08:33,2025-10-20 22:08:33,325.37,5,7986,XXXXXXXXXXXX0130,Susan Lopez,Columbus,OH,35875,Whole Foods,TRUIST BANK,Susan,Lopez,susan.lopez@example.com,False,LEGITIMATE,0,
4655831,2025-10-18 22:50:33,2025-10-21 22:50:33,1476.32,5,13469,XXXXXXXXXXXX8630,Thomas Williams,Albuquerque,NM,32802,Exxon,TRUIST BANK,Thomas,Williams,thomas.williams@example.com,False,LEGITIMATE,0,
4655832,2025-10-18 23:17:33,2025-10-20 23:17:33,217.36,5,11010,XXXXXXXXXXXX8933,Thomas Lopez,Fort Worth,TX,13653,Whole Foods,REGIONS BANK,Thomas,Lopez,thomas.lopez@example.com,False,LEGITIMATE,0,
4655833,2025-10-18 23:20:33,2025-10-19 23:20:33,351.93,5,13787,XXXXXXXXXXXX1602,Joseph Gonzalez,Jacksonville,FL,30606,Costco,TD BANK,Joseph,Gonzalez,joseph.gonzalez@example.com,False,LEGITIMATE,0,
4655834,2025-10-19 00:15:33,2025-10-21 00:15:33,140.58,5,14340,XXXXXXXXXXXX6269,Susan Martinez,Jacksonville,FL,72260,Best Buy,TRUIST BANK,Susan,Martinez,susan.martinez@example.com,False,LEGITIMATE,0,
4655835,2025-10-19 00:25:33,2025-10-20 00:25:33,173.91,5,10475,XXXXXXXXXXXX6367,Susan Thompson,San Diego,CA,98121,Walgreens,SYNCHRONY BANK,Susan,Thompson,susan.thompson@example.com,False,LEGITIMATE,0,
4655836,2025-10-19 00:54:33,2025-10-21 00:54:33,396.94,5,13659,XXXXXXXXXXXX8884,William Davis,Miami,FL,92429,Shell Gas,US BANK,William,Davis,william.davis@example.com,False,LEGITIMATE,0,
4655837,2025-10-19 01:01:33,2025-10-22 01:01:33,356.91,5,14948,XXXXXXXXXXXX3970,Elizabeth Jones,San Diego,CA,39131,Whole Foods,TRUIST BANK,Elizabeth,Jones,elizabeth.jones@example.com,False,LEGITIMATE,0,
4655838,2025-10-19 01:44:33,2025-10-20 01:44:33,196.63,5,12797,XXXXXXXXXXXX9849,Karen Williams,Albuquerque,NM,84027,Whole Foods,FIFTH THIRD BANK,Karen,Williams,karen.williams@example.com,False,LEGITIMATE,0,
4655839,2025-10-19 02:33:33,2025-10-21 02:33:33,348.47,5,10314,XXXXXXXXXXXX1790,Patricia Brown,Fort Worth,TX,37101,Exxon,AMERICAN EXPRESS,Patricia,Brown,patricia.brown@example.com,False,LEGITIMATE,0,
4655840,2025-10-19 03:19:33,2025-10-22 03:19:33,12.46,5,11480,XXXXXXXXXXXX7204,Charles Hernandez,Houston,TX,78841,Kroger,DISCOVER BANK,Charles,Hernandez,charles.hernandez@example.com,False,LEGITIMATE,0,
4655841,2025-10-19 04:01:33,2025-10-20 04:01:33,291.48,5,7070,XXXXXXXXXXXX5364,Nancy Martinez,Boston,MA,64202,Walgreens,SYNCHRONY BANK,Nancy,Martinez,nancy.martinez@example.com,False,LEGITIMATE,0,
4655842,2025-10-19 04:47:33,2025-10-22 04:47:33,475.06,5,16732,XXXXXXXXXXXX5475,James Johnson,Seattle,WA,66803,Microsoft,WELLS FARGO,James,Johnson,james.johnson@example.com,False,LEGITIMATE,0,
4655843,2025-10-19 05:25:33,2025-10-20 05:25:33,472.17,5,15076,XXXXXXXXXXXX6026,Joseph Jones,Miami,FL,31835,Best Buy,CAPITAL ONE,Joseph,Jones,joseph.jones@example.com,False,LEGITIMATE,0,
4655844,2025-10-19 05:52:33,2025-10-22 05:52:33,182.34,5,13123,XXXXXXXXXXXX5691,Sarah Perez,Milwaukee,WI,16411,CVS Pharmacy,WELLS FARGO,Sarah,Perez,sarah.perez@example.com,False,LEGITIMATE,0,
4655845,2025-10-19 06:13:33,2025-10-20 06:13:33,464.77,5,13203,XXXXXXXXXXXX3295,Karen Thompson,San Antonio,TX,19592,Shell Gas,BANK OF AMERICA,Karen,Thompson,karen.thompson@example.com,False,LEGITIMATE,0,
4655846,2025-10-19 07:13:33,2025-10-22 07:13:33,322.97,5,14357,XXXXXXXXXXXX8071,Nancy Wilson,Jacksonville,FL,68794,Whole Foods,CITIBANK,Nancy,Wilson,nancy.wilson@example.com,False,LEGITIMATE,0,
4655847,2025-10-19 07:52:33,2025-10-20 07:52:33,284.61,5,10337,XXXXXXXXXXXX7245,Jennifer Perez,San Jose,CA,39435,Target,TD BANK,Jennifer,Perez,jennifer.perez@example.com,False,LEGITIMATE,0,
4655848,2025-10-19 08:45:33,2025-10-22 08:45:33,222.11,5,11853,XXXXXXXXXXXX5475,Susan Miller,Charlotte,NC,27070,Microsoft,FIFTH THIRD BANK,Susan,Miller,susan.miller@example.com,False,LEGITIMATE,0,
4655849,2025-10-19 09:04:33,2025-10-22 09:04:33,205.5,5,9097,XXXXXXXXXXXX6187,Barbara Wilson,Phoenix,AZ,38965,Exxon,CAPITAL ONE,Barbara,Wilson,barbara.wilson@example.com,False,LEGITIMATE,0,
4655850,2025-10-19 09:50:33,2025-10-22 09:50:33,247.07,5,16879,XXXXXXXXXXXX9262,Charles Jones,Chicago,IL,45781,Apple,WELLS FARGO,Charles,Jones,charles.jones@example.com,False,LEGITIMATE,0,
4655851,2025-10-19 10:30:33,2025-10-22 10:30:33,164.24,5,14185,XXXXXXXXXXXX9154,Charles Moore,Albuquerque,NM,44400,Target,BANK OF AMERICA,Charles,Moore,charles.moore@example.com,False,LEGITIMATE,0,
4655852,2025-10-19 11:08:33,2025-10-20 11:08:33,172.17,5,12670,XXXXXXXXXXXX6046,Susan Martin,Sacramento,CA,91083,Target,CITIBANK,Susan,Martin,susan.martin@example.com,False,LEGITIMATE,0,
4655853,2025-10-19 11:16:33,2025-10-21 11:16:33,369.2,5,14738,XXXXXXXXXXXX4734,John Rodriguez,Charlotte,NC,41543,Costco,CAPITAL ONE,John,Rodriguez,john.rodriguez@example.com,False,LEGITIMATE,0,
4655854,2025-10-19 11:17:33,2025-10-22 11:17:33,210.19,5,14940,XXXXXXXXXXXX4440,Christopher Wilson,Tucson,AZ,53976,Netflix,CHASE BANK,Christopher,Wilson,christopher.wilson@example.com,False,LEGITIMATE,0,
4655855,2025-10-19 11:29:33,2025-10-22 11:29:33,294.41,5,13095,XXXXXXXXXXXX1687,Linda Garcia,Las Vegas,NV,44402,CVS Pharmacy,US BANK,Linda,Garcia,linda.garcia@example.com,False,LEGITIMATE,0,
4655856,2025-10-19 11:49:33,2025-10-21 11:49:33,311.03,5,9525,XXXXXXXXXXXX4369,Sarah Wilson,Mesa,AZ,65095,Costco,SYNCHRONY BANK,Sarah,Wilson,sarah.wilson@example.com,False,LEGITIMATE,0,
4655857,2025-10-19 11:50:33,2025-10-21 11:50:33,398.37,5,15459,XXXXXXXXXXXX1244,Sarah Garcia,Fresno,CA,35920,Microsoft,FIFTH THIRD BANK,Sarah,Garcia,sarah.garcia@example.com,False,LEGITIMATE,0,
4655858,2025-10-19 12:48:33,2025-10-20 12:48:33,44.43,5,12360,XXXXXXXXXXXX2594,Robert Rodriguez,Indianapolis,IN,19724,McDonald's,REGIONS BANK,Robert,Rodriguez,robert.rodriguez@example.com,False,LEGITIMATE,0,
4655859,2025-10-19 12:52:33,2025-10-22 12:52:33,431.77,5,7044,XXXXXXXXXXXX3105,Karen Williams,Louisville,KY,82108,Costco,CITIBANK,Karen,Williams,karen.williams@example.com,False,LEGITIMATE,0,
4655860,2025-10-19 13:08:33,2025-10-21 13:08:33,483.02,5,7290,XXXXXXXXXXXX1122,David Anderson,San Antonio,TX,71980,Target,DISCOVER BANK,David,Anderson,david.anderson@example.com,False,LEGITIMATE,0,
4655861,2025-10-19 13:49:33,2025-10-20 13:49:33,440.66,5,7420,XXXXXXXXXXXX6809,David Perez,Memphis,TN,77220,Exxon,CAPITAL ONE,David,Perez,david.perez@example.com,False,LEGITIMATE,0,
4655862,2025-10-19 14:38:33,2025-10-20 14:38:33,489.42,5,15123,XXXXXXXXXXXX9996,Susan Williams,Tucson,AZ,22614,Shell Gas,WELLS FARGO,Susan,Williams,susan.williams@example.com,False,LEGITIMATE,0,
4655863,2025-10-19 15:03:33,2025-10-22 15:03:33,1671.03,5,14085,XXXXXXXXXXXX5932,Barbara Williams,Mesa,AZ,70029,Target,BANK OF AMERICA,Barbara,Williams,barbara.williams@example.com,False,LEGITIMATE,0,
4655864,2025-10-19 15:59:33,2025-10-21 15:59:33,270.37,5,14136,XXXXXXXXXXXX4681,Jennifer Martinez,Jacksonville,FL,41207,Best Buy,AMERICAN EXPRESS,Jennifer,Martinez,jennifer.martinez@example.com,False,LEGITIMATE,0,
4655865,2025-10-19 16:51:33,2025-10-21 16:51:33,243.83,5,13487,XXXXXXXXXXXX4328,Christopher Moore,Mesa,AZ,90581,Netflix,CITIBANK,Christopher,Moore,christopher.moore@example.com,False,LEGITIMATE,0,
4655866,2025-10-19 17:14:33,2025-10-20 17:14:33,374.76,5,12242,XXXXXXXXXXXX4934,James Lopez,Baltimore,MD,63187,Netflix,US BANK,James,Lopez,james.lopez@example.com,False,LEGITIMATE,0,
4655867,2025-10-19 18:13:33,2025-10-21 18:13:33,414.79,5,10670,XXXXXXXXXXXX3027,Susan Martin,San Diego,CA,54548,Exxon,WELLS FARGO,Susan,Martin,susan.martin@example.com,False,LEGITIMATE,0,
4655868,2025-10-19 18:39:33,2025-10-22 18:39:33,166.37,5,7855,XXXXXXXXXXXX2077,Robert Davis,Detroit,MI,45024,Kroger,CITIBANK,Robert,Davis,robert.davis@example.com,False,LEGITIMATE,0,
4655869,2025-10-19 19:21:33,2025-10-20 19:21:33,364.16,5,15738,XXXXXXXXXXXX4969,Susan Jones,Albuquerque,NM,57858,Whole Foods,AMERICAN EXPRESS,Susan,Jones,susan.jones@example.com,False,LEGITIMATE,0,
4655870,2025-10-19 19:42:33,2025-10-22 19:42:33,200.63,5,7349,XXXXXXXXXXXX3280,Jessica Johnson,Fresno,CA,39070,Whole Foods,WELLS FARGO,Jessica,Johnson,jessica.johnson@example.com,False,LEGITIMATE,0,
4655871,2025-10-19 19:50:33,2025-10-20 19:50:33,339.34,5,8454,XXXXXXXXXXXX3159,Mary Lopez,Milwaukee,WI,82063,Microsoft,FIFTH THIRD BANK,Mary,Lopez,mary.lopez@example.com,False,LEGITIMATE,0,
4655872,2025-10-19 20:21:33,2025-10-21 20:21:33,290.19,5,11264,XXXXXXXXXXXX1733,Joseph Wilson,Detroit,MI,78787,Costco,CHASE BANK,Joseph,Wilson,joseph.wilson@example.com,False,LEGITIMATE,0,
4655873,2025-10-19 21:15:33,2025-10-22 21:15:33,96.06,5,10685,XXXXXXXXXXXX7207,Robert Wilson,Denver,CO,32887,Apple,CHASE BANK,Robert,Wilson,robert.wilson@example.com,False,LEGITIMATE,0,
4655874,2025-10-19 21:41:33,2025-10-22 21:41:33,354.63,5,13696,XXXXXXXXXXXX0221,John Williams,Jacksonville,FL,66868,Starbucks,BANK OF AMERICA,John,Williams,john.williams@example.com,False,LEGITIMATE,0,
4655875,2025-10-19 22:36:33,2025-10-21 22:36:33,167.85,5,8086,XXXXXXXXXXXX4497,Robert Martinez,San Antonio,TX,65239,Target,SYNCHRONY BANK,Robert,Martinez,robert.martinez@example.com,False,LEGITIMATE,0,
4655876,2025-10-19 22:59:33,2025-10-21 22:59:33,216.35,5,8357,XXXXXXXXXXXX4227,Mary Smith,Miami,FL,90693,Starbucks,REGIONS BANK,Mary,Smith,mary.smith@example.com,False,LEGITIMATE,0,
4655877,2025-10-19 23:02:33,2025-10-22 23:02:33,353.05,5,16218,XXXXXXXXXXXX4040,Robert Johnson,Charlotte,NC,79697,Walgreens,CITIBANK,Robert,Johnson,robert.johnson@example.com,False,LEGITIMATE,0,
4655878,2025-10-19 23:51:33,2025-10-21 23:51:33,270.68,5,16607,XXXXXXXXXXXX3781,Elizabeth Johnson,Mesa,AZ,72558,Walmart,DISCOVER BANK,Elizabeth,Johnson,elizabeth.johnson@example.com,False,LEGITIMATE,0,
4655879,2025-10-20 00:03:33,2025-10-21 00:03:33,93.73,5,15209,XXXXXXXXXXXX8364,Jessica Johnson,Tucson,AZ,44330,Whole Foods,US BANK,Jessica,Johnson,jessica.johnson@example.com,False,LEGITIMATE,0,
4655880,2025-10-20 00:34:33,2025-10-22 00:34:33,239.47,5,11033,XXXXXXXXXXXX8304,Patricia Wilson,Los Angeles,CA,36278,Netflix,DISCOVER BANK,Patricia,Wilson,patricia.wilson@example.com,False,LEGITIMATE,0,
4655881,2025-10-20 00:52:33,2025-10-23 00:52:33,65.53,5,16545,XXXXXXXXXXXX1641,Nancy Brown,Denver,CO,88634,Walgreens,CITIBANK,Nancy,Brown,nancy.brown@example.com,False,LEGITIMATE,0,
4655882,2025-10-20 01:18:33,2025-10-23 01:18:33,464.3,5,16352,XXXXXXXXXXXX1337,Charles Smith,Las Vegas,NV,76056,Microsoft,TRUIST BANK,Charles,Smith,charles.smith@example.com,False,LEGITIMATE,0,
