TransactionID,CapturedDate,SettlementDate,Amount,TransactionStatusTypeID,CreditCardAccountID,CardNumberMasked,NameOnCard,City,State,ZipCode,MerchantName,IssuingBankName,FirstName,LastName,Email,is_fraud,fraud_type,fraud_score,fraud_flags
4487111,2025-10-18 13:40:36,2025-10-20 13:40:36,458.28,5,9733,XXXXXXXXXXXX1838,Richard Smith,Kansas City,MO,23542,Starbucks,FIFTH THIRD BANK,Richard,Smith,richard.smith@example.com,False,LEGITIMATE,0,
4487112,2025-10-18 13:56:36,2025-10-19 13:56:36,824.82,5,13425,XXXXXXXXXXXX6118,Thomas Moore,Philadelphia,PA,91275,Microsoft,CITIBANK,Thomas,Moore,thomas.moore@example.com,False,LEGITIMATE,0,
4487113,2025-10-18 14:40:36,2025-10-20 14:40:36,64.21,5,11750,XXXXXXXXXXXX6233,Sarah Johnson,Nashville,TN,18181,Shell Gas,TRUIST BANK,Sarah,Johnson,sarah.johnson@example.com,False,LEGITIMATE,0,
4487114,2025-10-18 15:04:36,2025-10-20 15:04:36,1654.2,5,7492,XXXXXXXXXXXX2782,Jessica Rodriguez,Albuquerque,NM,36317,McDonald's,BANK OF AMERICA,Jessica,Rodriguez,jessica.rodriguez@example.com,False,LEGITIMATE,0,
4487115,2025-10-18 16:01:36,2025-10-19 16:01:36,258.89,5,13051,XXXXXXXXXXXX0649,Michael Jackson,Los Angeles,CA,58396,Kroger,FIFTH THIRD BANK,Michael,Jackson,michael.jackson@example.com,False,LEGITIMATE,0,
4487116,2025-10-18 16:36:36,2025-10-21 16:36:36,1577.48,5,10068,XXXXXXXXXXXX7364,Karen Thomas,Detroit,MI,36163,Walmart,SYNCHRONY BANK,Karen,Thomas,karen.thomas@example.com,False,LEGITIMATE,0,
4487117,2025-10-18 16:52:36,2025-10-21 16:52:36,370.52,5,9758,XXXXXXXXXXXX1269,Linda Martin,Jacksonville,FL,78618,Apple,TD BANK,Linda,Martin,linda.martin@example.com,False,LEGITIMATE,0,
4487118,2025-10-18 17:32:36,2025-10-21 17:32:36,286.61,5,15288,XXXXXXXXXXXX2169,Christopher Lopez,Charlotte,NC,70621,CVS Pharmacy,REGIONS BANK,Christopher,Lopez,christopher.lopez@example.com,False,LEGITIMATE,0,
4487119,2025-10-18 18:12:36,2025-10-20 18:12:36,289.3,5,6416,XXXXXXXXXXXX5290,Sarah Martin,Memphis,TN,43323,Shell Gas,DISCOVER BANK,Sarah,Martin,sarah.martin@example.com,False,LEGITIMATE,0,
4487120,2025-10-18 18:26:36,2025-10-21 18:26:36,386.93,5,12990,XXXXXXXXXXXX8253,Robert Davis,Kansas City,MO,53211,McDonald's,BANK OF AMERICA,Robert,Davis,robert.davis@example.com,False,LEGITIMATE,0,
4487121,2025-10-18 18:44:36,2025-10-19 18:44:36,260.95,5,10520,XXXXXXXXXXXX2510,Nancy Hernandez,Indianapolis,IN,76184,Exxon,US BANK,Nancy,Hernandez,nancy.hernandez@example.com,False,LEGITIMATE,0,
4487122,2025-10-18 19:37:36,2025-10-21 19:37:36,1009.98,5,6409,XXXXXXXXXXXX5995,Mary Jackson,San Diego,CA,85766,Best Buy,CHASE BANK,Mary,Jackson,mary.jackson@example.com,False,LEGITIMATE,0,
4487123,2025-10-18 20:30:36,2025-10-20 20:30:36,34.08,5,15976,XXXXXXXXXXXX2444,Thomas Lopez,Miami,FL,22916,Walgreens,PNC BANK,Thomas,Lopez,thomas.lopez@example.com,False,LEGITIMATE,0,
4487124,2025-10-18 20:31:36,2025-10-19 20:31:36,465.62,5,9496,XXXXXXXXXXXX8934,Nancy Gonzalez,San Jose,CA,74731,Costco,AMERICAN EXPRESS,Nancy,Gonzalez,nancy.gonzalez@example.com,False,LEGITIMATE,0,
4487125,2025-10-18 20:51:36,2025-10-20 20:51:36,424.61,5,7112,XXXXXXXXXXXX3250,Nancy Taylor,Louisville,KY,97016,CVS Pharmacy,SYNCHRONY BANK,Nancy,Taylor,nancy.taylor@example.com,False,LEGITIMATE,0,
4487126,2025-10-18 21:24:36,2025-10-20 21:24:36,124.55,5,7047,XXXXXXXXXXXX6144,Sarah Martin,San Diego,CA,51046,Microsoft,CITIBANK,Sarah,Martin,sarah.martin@example.com,False,LEGITIMATE,0,
4487128,2025-10-18 22:02:36,2025-10-21 22:02:36,748.49,5,10494,XXXXXXXXXXXX2505,Robert Lee,Seattle,WA,54511,Exxon,PNC BANK,Robert,Lee,robert.lee@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4487129,2025-10-18 22:28:36,2025-10-19 22:28:36,11.81,5,9947,XXXXXXXXXXXX1192,Thomas Taylor,Seattle,WA,52480,Amazon,CHASE BANK,Thomas,Taylor,thomas.taylor@example.com,False,LEGITIMATE,0,
4487130,2025-10-18 23:21:36,2025-10-20 23:21:36,331.04,5,12310,XXXXXXXXXXXX2465,James Thomas,Kansas City,MO,39836,Netflix,CITIBANK,James,Thomas,james.thomas@example.com,False,LEGITIMATE,0,
4487131,2025-10-18 23:54:36,2025-10-20 23:54:36,215.77,5,12926,XXXXXXXXXXXX9569,Sarah Smith,Nashville,TN,90760,McDonald's,PNC BANK,Sarah,Smith,sarah.smith@example.com,False,LEGITIMATE,0,
4487132,2025-10-19 00:06:36,2025-10-20 00:06:36,55.42,5,6570,XXXXXXXXXXXX5015,David Rodriguez,Jacksonville,FL,83456,Kroger,TRUIST BANK,David,Rodriguez,david.rodriguez@example.com,False,LEGITIMATE,0,
4487133,2025-10-19 00:29:36,2025-10-20 00:29:36,392.99,5,15625,XXXXXXXXXXXX0312,Jennifer Smith,Nashville,TN,32371,Best Buy,CITIBANK,Jennifer,Smith,jennifer.smith@example.com,False,LEGITIMATE,0,
4487134,2025-10-19 00:34:36,2025-10-20 00:34:36,263.14,5,9154,XXXXXXXXXXXX3949,John Perez,Nashville,TN,35605,Whole Foods,BANK OF AMERICA,John,Perez,john.perez@example.com,False,LEGITIMATE,0,
4487135,2025-10-19 01:31:36,2025-10-21 01:31:36,247.27,5,13924,XXXXXXXXXXXX4955,Charles Davis,Sacramento,CA,62966,Shell Gas,AMERICAN EXPRESS,Charles,Davis,charles.davis@example.com,False,LEGITIMATE,0,
4487136,2025-10-19 02:29:36,2025-10-22 02:29:36,325.32,5,7804,XXXXXXXXXXXX1810,Jessica Jones,Memphis,TN,21507,Home Depot,CHASE BANK,Jessica,Jones,jessica.jones@example.com,False,LEGITIMATE,0,
4487137,2025-10-19 03:14:36,2025-10-21 03:14:36,120.25,5,6350,XXXXXXXXXXXX5921,Linda Garcia,Las Vegas,NV,77802,Walmart,CHASE BANK,Linda,Garcia,linda.garcia@example.com,False,LEGITIMATE,0,
4487138,2025-10-19 04:14:36,2025-10-22 04:14:36,315.03,5,10137,XXXXXXXXXXXX8460,Thomas Miller,Miami,FL,30489,Target,PNC BANK,Thomas,Miller,thomas.miller@example.com,False,LEGITIMATE,0,
4487139,2025-10-19 04:59:36,2025-10-21 04:59:36,225.98,5,11530,XXXXXXXXXXXX6107,Joseph Thomas,San Francisco,CA,19112,Microsoft,CAPITAL ONE,Joseph,Thomas,joseph.thomas@example.com,False,LEGITIMATE,0,
4487140,2025-10-19 05:16:36,2025-10-21 05:16:36,96.42,5,14466,XXXXXXXXXXXX9848,Linda Williams,San Francisco,CA,69322,Exxon,AMERICAN EXPRESS,Linda,Williams,linda.williams@example.com,False,LEGITIMATE,0,
4487141,2025-10-19 05:45:36,2025-10-21 05:45:36,57.08,5,13583,XXXXXXXXXXXX8904,Mary Hernandez,Mesa,AZ,67345,Home Depot,US BANK,Mary,Hernandez,mary.hernandez@example.com,False,LEGITIMATE,0,
4487142,2025-10-19 06:28:36,2025-10-22 06:28:36,362.78,5,14175,XXXXXXXXXXXX5940,Sarah Smith,Milwaukee,WI,47622,Best Buy,TRUIST BANK,Sarah,Smith,sarah.smith@example.com,False,LEGITIMATE,0,
4487143,2025-10-19 07:28:36,2025-10-22 07:28:36,115.14,5,13702,XXXXXXXXXXXX5132,Karen Lee,Sacramento,CA,23815,Amazon,SYNCHRONY BANK,Karen,Lee,karen.lee@example.com,False,LEGITIMATE,0,
4487144,2025-10-19 07:41:36,2025-10-21 07:41:36,132.75,5,15723,XXXXXXXXXXXX3427,Barbara Martin,Baltimore,MD,36486,Walmart,CHASE BANK,Barbara,Martin,barbara.martin@example.com,False,LEGITIMATE,0,
4487145,2025-10-19 08:33:36,2025-10-21 08:33:36,37.36,5,9475,XXXXXXXXXXXX7759,John Smith,Austin,TX,48696,Whole Foods,REGIONS BANK,John,Smith,john.smith@example.com,False,LEGITIMATE,0,
4487146,2025-10-19 08:54:36,2025-10-22 08:54:36,466.91,5,13871,XXXXXXXXXXXX5141,Richard Thompson,Indianapolis,IN,74815,Apple,FIFTH THIRD BANK,Richard,Thompson,richard.thompson@example.com,False,LEGITIMATE,0,
4487147,2025-10-19 09:48:36,2025-10-22 09:48:36,480.4,5,7394,XXXXXXXXXXXX1878,Thomas Taylor,Portland,OR,72599,Shell Gas,REGIONS BANK,Thomas,Taylor,thomas.taylor@example.com,False,LEGITIMATE,0,
4487148,2025-10-19 10:32:36,2025-10-21 10:32:36,231.76,5,10206,XXXXXXXXXXXX8676,Charles Gonzalez,Fort Worth,TX,98022,Walgreens,TRUIST BANK,Charles,Gonzalez,charles.gonzalez@example.com,False,LEGITIMATE,0,
4487149,2025-10-19 11:17:36,2025-10-20 11:17:36,163.41,5,13614,XXXXXXXXXXXX3102,James Martinez,Fresno,CA,41652,Amazon,CITIBANK,James,Martinez,james.martinez@example.com,False,LEGITIMATE,0,
