TransactionID,CapturedDate,SettlementDate,Amount,TransactionStatusTypeID,CreditCardAccountID,CardNumberMasked,NameOnCard,City,State,ZipCode,MerchantName,IssuingBankName,FirstName,LastName,Email,is_fraud,fraud_type,fraud_score,fraud_flags
4526066,2025-10-18 13:21:37,2025-10-19 13:21:37,401.98,5,9890,XXXXXXXXXXXX8666,Sarah Wilson,Indianapolis,IN,81335,Apple,WELLS FARGO,Sarah,Wilson,sarah.wilson@example.com,False,LEGITIMATE,0,
4526067,2025-10-18 13:40:37,2025-10-19 13:40:37,133.04,5,11591,XXXXXXXXXXXX5564,Linda Miller,Baltimore,MD,28144,Kroger,BANK OF AMERICA,Linda,Miller,linda.miller@example.com,False,LEGITIMATE,0,
4526068,2025-10-18 14:36:37,2025-10-21 14:36:37,222.25,5,8759,XXXXXXXXXXXX9318,Mary Anderson,Tucson,AZ,39400,Shell Gas,CITIBANK,Mary,Anderson,mary.anderson@example.com,False,LEGITIMATE,0,
4526069,2025-10-18 14:56:37,2025-10-19 14:56:37,315.35,5,12257,XXXXXXXXXXXX4821,William Jackson,Portland,OR,44111,Kroger,PNC BANK,William,Jackson,william.jackson@example.com,False,LEGITIMATE,0,
4526070,2025-10-18 15:07:37,2025-10-21 15:07:37,444.41,5,12921,XXXXXXXXXXXX0056,Thomas Anderson,Memphis,TN,19149,Walmart,TRUIST BANK,Thomas,Anderson,thomas.anderson@example.com,False,LEGITIMATE,0,
4526071,2025-10-18 15:08:37,2025-10-20 15:08:37,449.68,5,10735,XXXXXXXXXXXX1530,Nancy Johnson,Seattle,WA,13375,Target,CHASE BANK,Nancy,Johnson,nancy.johnson@example.com,False,LEGITIMATE,0,
4526072,2025-10-18 15:43:37,2025-10-20 15:43:37,328.36,5,11319,XXXXXXXXXXXX7936,Robert Anderson,New York,NY,59467,Shell Gas,CHASE BANK,Robert,Anderson,robert.anderson@example.com,False,LEGITIMATE,0,
4526073,2025-10-18 16:35:37,2025-10-19 16:35:37,479.45,5,16209,XXXXXXXXXXXX7101,Barbara Miller,Kansas City,MO,36453,Amazon,PNC BANK,Barbara,Miller,barbara.miller@example.com,False,LEGITIMATE,0,
4526074,2025-10-18 16:39:37,2025-10-21 16:39:37,114.64,5,12337,XXXXXXXXXXXX1179,Christopher Moore,Kansas City,MO,76339,Apple,US BANK,Christopher,Moore,christopher.moore@example.com,False,LEGITIMATE,0,
4526075,2025-10-18 17:36:37,2025-10-19 17:36:37,492.02,5,7092,XXXXXXXXXXXX9186,Nancy Johnson,Nashville,TN,18520,Amazon,WELLS FARGO,Nancy,Johnson,nancy.johnson@example.com,False,LEGITIMATE,0,
4526076,2025-10-18 18:23:37,2025-10-20 18:23:37,105.43,5,14349,XXXXXXXXXXXX3966,Michael Williams,Memphis,TN,65070,Kroger,CHASE BANK,Michael,Williams,michael.williams@example.com,False,LEGITIMATE,0,
4526077,2025-10-18 19:00:37,2025-10-19 19:00:37,358.85,5,8271,XXXXXXXXXXXX1961,Barbara Thomas,San Diego,CA,39080,Amazon,PNC BANK,Barbara,Thomas,barbara.thomas@example.com,False,LEGITIMATE,0,
4526078,2025-10-18 19:18:37,2025-10-21 19:18:37,210.26,5,12963,XXXXXXXXXXXX5230,Thomas Williams,Milwaukee,WI,53442,Home Depot,TRUIST BANK,Thomas,Williams,thomas.williams@example.com,False,LEGITIMATE,0,
4526080,2025-10-18 20:04:37,2025-10-20 20:04:37,1480.88,5,12927,XXXXXXXXXXXX1629,Robert Johnson,Miami,FL,90484,Whole Foods,PNC BANK,Robert,Johnson,robert.johnson@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4526081,2025-10-18 20:43:37,2025-10-20 20:43:37,156.45,5,11088,XXXXXXXXXXXX3896,Christopher Rodriguez,Indianapolis,IN,29689,Best Buy,DISCOVER BANK,Christopher,Rodriguez,christopher.rodriguez@example.com,False,LEGITIMATE,0,
4526082,2025-10-18 20:48:37,2025-10-19 20:48:37,460.19,5,8022,XXXXXXXXXXXX5230,Michael Hernandez,Columbus,OH,59354,McDonald's,SYNCHRONY BANK,Michael,Hernandez,michael.hernandez@example.com,False,LEGITIMATE,0,
4526083,2025-10-18 21:26:37,2025-10-21 21:26:37,865.77,5,10806,XXXXXXXXXXXX3687,Nancy Anderson,Columbus,OH,81292,Target,REGIONS BANK,Nancy,Anderson,nancy.anderson@example.com,False,LEGITIMATE,0,
4526084,2025-10-18 21:45:37,2025-10-21 21:45:37,392.41,5,13695,XXXXXXXXXXXX7335,Thomas Jones,Sacramento,CA,37422,Target,CITIBANK,Thomas,Jones,thomas.jones@example.com,False,LEGITIMATE,0,
4526085,2025-10-18 22:04:37,2025-10-20 22:04:37,494.36,5,11995,XXXXXXXXXXXX6418,Jessica Rodriguez,Jacksonville,FL,23909,Costco,WELLS FARGO,Jessica,Rodriguez,jessica.rodriguez@example.com,False,LEGITIMATE,0,
4526086,2025-10-18 23:02:37,2025-10-20 23:02:37,203.87,5,14760,XXXXXXXXXXXX7678,Susan Martin,Portland,OR,96246,Starbucks,AMERICAN EXPRESS,Susan,Martin,susan.martin@example.com,False,LEGITIMATE,0,
4526088,2025-10-18 23:28:37,2025-10-19 23:28:37,1739.8,5,12927,XXXXXXXXXXXX5296,Jennifer Thompson,Seattle,WA,38607,Whole Foods,SYNCHRONY BANK,Jennifer,Thompson,jennifer.thompson@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4526089,2025-10-18 23:53:37,2025-10-21 23:53:37,353.09,5,13388,XXXXXXXXXXXX1010,Nancy Smith,Memphis,TN,10274,Costco,CAPITAL ONE,Nancy,Smith,nancy.smith@example.com,False,LEGITIMATE,0,
4526090,2025-10-19 00:32:37,2025-10-21 00:32:37,441.44,5,8360,XXXXXXXXXXXX7137,John Lee,Miami,FL,11763,Microsoft,PNC BANK,John,Lee,john.lee@example.com,False,LEGITIMATE,0,
4526091,2025-10-19 01:26:37,2025-10-21 01:26:37,489.33,5,13987,XXXXXXXXXXXX0769,William Martinez,Tucson,AZ,52692,Target,AMERICAN EXPRESS,William,Martinez,william.martinez@example.com,False,LEGITIMATE,0,
4526092,2025-10-19 01:37:37,2025-10-21 01:37:37,131.32,5,6546,XXXXXXXXXXXX4703,Joseph Rodriguez,Boston,MA,51419,Costco,SYNCHRONY BANK,Joseph,Rodriguez,joseph.rodriguez@example.com,False,LEGITIMATE,0,
4526093,2025-10-19 01:38:37,2025-10-22 01:38:37,261.12,5,7930,XXXXXXXXXXXX7294,Charles Moore,Baltimore,MD,33634,Netflix,CAPITAL ONE,Charles,Moore,charles.moore@example.com,False,LEGITIMATE,0,
4526094,2025-10-19 02:16:37,2025-10-22 02:16:37,415.26,5,12924,XXXXXXXXXXXX4383,Christopher Moore,Atlanta,GA,10689,Whole Foods,DISCOVER BANK,Christopher,Moore,christopher.moore@example.com,False,LEGITIMATE,0,
4526095,2025-10-19 02:40:37,2025-10-20 02:40:37,55.59,5,16143,XXXXXXXXXXXX8607,Christopher Jones,San Antonio,TX,48320,Amazon,AMERICAN EXPRESS,Christopher,Jones,christopher.jones@example.com,False,LEGITIMATE,0,
4526097,2025-10-19 03:04:37,2025-10-21 03:04:37,1891.55,5,12927,XXXXXXXXXXXX4050,John Brown,Seattle,WA,26782,Kroger,SYNCHRONY BANK,John,Brown,john.brown@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4526098,2025-10-19 03:28:37,2025-10-20 03:28:37,82.25,5,6495,XXXXXXXXXXXX8864,William Smith,Seattle,WA,42087,Exxon,SYNCHRONY BANK,William,Smith,william.smith@example.com,False,LEGITIMATE,0,
4526099,2025-10-19 03:33:37,2025-10-20 03:33:37,293.16,5,11829,XXXXXXXXXXXX7802,Michael Taylor,Chicago,IL,65404,Walgreens,CITIBANK,Michael,Taylor,michael.taylor@example.com,False,LEGITIMATE,0,
4526100,2025-10-19 03:49:37,2025-10-21 03:49:37,311.53,5,7568,XXXXXXXXXXXX4371,Patricia Hernandez,Louisville,KY,73247,Target,CITIBANK,Patricia,Hernandez,patricia.hernandez@example.com,False,LEGITIMATE,0,
4526101,2025-10-19 04:35:37,2025-10-20 04:35:37,196.21,5,8303,XXXXXXXXXXXX1745,Mary Perez,Sacramento,CA,77232,Costco,SYNCHRONY BANK,Mary,Perez,mary.perez@example.com,False,LEGITIMATE,0,
4526102,2025-10-19 05:11:37,2025-10-20 05:11:37,120.33,5,9320,XXXXXXXXXXXX4634,James Johnson,Houston,TX,20292,Microsoft,DISCOVER BANK,James,Johnson,james.johnson@example.com,False,LEGITIMATE,0,
4526103,2025-10-19 05:16:37,2025-10-21 05:16:37,88.88,5,12710,XXXXXXXXXXXX6322,James Perez,Baltimore,MD,11912,Exxon,TRUIST BANK,James,Perez,james.perez@example.com,False,LEGITIMATE,0,
4526104,2025-10-19 05:23:37,2025-10-22 05:23:37,257.0,5,11807,XXXXXXXXXXXX8476,Joseph Jones,New York,NY,25351,Amazon,CAPITAL ONE,Joseph,Jones,joseph.jones@example.com,False,LEGITIMATE,0,
4526105,2025-10-19 05:57:37,2025-10-20 05:57:37,460.29,5,9735,XXXXXXXXXXXX6717,Robert Perez,Detroit,MI,99205,Whole Foods,PNC BANK,Robert,Perez,robert.perez@example.com,False,LEGITIMATE,0,
4526106,2025-10-19 06:32:37,2025-10-22 06:32:37,474.56,5,11274,XXXXXXXXXXXX4839,James Smith,Atlanta,GA,88536,Best Buy,REGIONS BANK,James,Smith,james.smith@example.com,False,LEGITIMATE,0,
4526107,2025-10-19 06:50:37,2025-10-22 06:50:37,370.66,5,12663,XXXXXXXXXXXX4277,Christopher Lee,Louisville,KY,97712,Microsoft,REGIONS BANK,Christopher,Lee,christopher.lee@example.com,False,LEGITIMATE,0,
4526108,2025-10-19 07:14:37,2025-10-22 07:14:37,213.13,5,12025,XXXXXXXXXXXX3585,Patricia Wilson,Philadelphia,PA,92873,Amazon,FIFTH THIRD BANK,Patricia,Wilson,patricia.wilson@example.com,False,LEGITIMATE,0,
4526109,2025-10-19 07:37:37,2025-10-21 07:37:37,370.19,5,13912,XXXXXXXXXXXX6507,Sarah Smith,Jacksonville,FL,92283,Shell Gas,TRUIST BANK,Sarah,Smith,sarah.smith@example.com,False,LEGITIMATE,0,
4526110,2025-10-19 07:39:37,2025-10-20 07:39:37,520.71,5,6741,XXXXXXXXXXXX9718,David Rodriguez,Tucson,AZ,24289,Starbucks,REGIONS BANK,David,Rodriguez,david.rodriguez@example.com,False,LEGITIMATE,0,
4526111,2025-10-19 07:52:37,2025-10-20 07:52:37,49.34,5,11898,XXXXXXXXXXXX1935,Elizabeth Lopez,Seattle,WA,37661,Best Buy,FIFTH THIRD BANK,Elizabeth,Lopez,elizabeth.lopez@example.com,False,LEGITIMATE,0,
4526113,2025-10-19 08:34:37,2025-10-22 08:34:37,1167.85,5,12927,XXXXXXXXXXXX0346,Sarah Williams,Portland,OR,72712,Starbucks,FIFTH THIRD BANK,Sarah,Williams,sarah.williams@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4526114,2025-10-19 08:35:37,2025-10-22 08:35:37,132.78,5,10019,XXXXXXXXXXXX4710,Karen Moore,Sacramento,CA,33504,Shell Gas,BANK OF AMERICA,Karen,Moore,karen.moore@example.com,False,LEGITIMATE,0,
4526115,2025-10-19 09:10:37,2025-10-20 09:10:37,462.46,5,8501,XXXXXXXXXXXX3676,Thomas Anderson,San Antonio,TX,77070,Walgreens,US BANK,Thomas,Anderson,thomas.anderson@example.com,False,LEGITIMATE,0,
4526116,2025-10-19 09:56:37,2025-10-22 09:56:37,68.55,5,15042,XXXXXXXXXXXX4108,Charles Anderson,Albuquerque,NM,54815,Shell Gas,BANK OF AMERICA,Charles,Anderson,charles.anderson@example.com,False,LEGITIMATE,0,
4526117,2025-10-19 10:27:37,2025-10-20 10:27:37,99.78,5,12834,XXXXXXXXXXXX8810,James Garcia,Dallas,TX,61836,Exxon,SYNCHRONY BANK,James,Garcia,james.garcia@example.com,False,LEGITIMATE,0,
4526118,2025-10-19 10:54:37,2025-10-22 10:54:37,126.16,5,13915,XXXXXXXXXXXX3812,Elizabeth Thompson,Kansas City,MO,13415,Shell Gas,CAPITAL ONE,Elizabeth,Thompson,elizabeth.thompson@example.com,False,LEGITIMATE,0,
4526119,2025-10-19 11:43:37,2025-10-20 11:43:37,18.29,5,8699,XXXXXXXXXXXX1914,Karen Davis,Jacksonville,FL,21845,Netflix,WELLS FARGO,Karen,Davis,karen.davis@example.com,False,LEGITIMATE,0,
4526120,2025-10-19 12:29:37,2025-10-21 12:29:37,194.61,5,11690,XXXXXXXXXXXX3207,Karen Williams,Jacksonville,FL,90739,Whole Foods,BANK OF AMERICA,Karen,Williams,karen.williams@example.com,False,LEGITIMATE,0,
4526121,2025-10-19 13:20:37,2025-10-20 13:20:37,305.36,5,10116,XXXXXXXXXXXX5818,Nancy Anderson,Boston,MA,80745,Shell Gas,TD BANK,Nancy,Anderson,nancy.anderson@example.com,False,LEGITIMATE,0,
4526123,2025-10-19 13:30:37,2025-10-21 13:30:37,766.65,5,12927,XXXXXXXXXXXX6410,Susan Rodriguez,Seattle,WA,46098,Starbucks,TRUIST BANK,Susan,Rodriguez,susan.rodriguez@example.com,True,ACCOUNT_TAKEOVER,90,account_takeover_unusual_location|account_takeover_large_amount
4526124,2025-10-19 14:10:37,2025-10-22 14:10:37,434.14,5,10585,XXXXXXXXXXXX2088,John Thompson,Los Angeles,CA,72157,Starbucks,REGIONS BANK,John,Thompson,john.thompson@example.com,False,LEGITIMATE,0,
4526125,2025-10-19 14:14:37,2025-10-20 14:14:37,363.12,5,11213,XXXXXXXXXXXX8347,Sarah Davis,Mesa,AZ,29613,Best Buy,SYNCHRONY BANK,Sarah,Davis,sarah.davis@example.com,False,LEGITIMATE,0,
